STB Manufacturer,STB Model,STB Serial,STB Production Date,Chipset Type,Chipset Version,Chipset Id
INTEK Digital,HD-S73CX,C28H1552L01173,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532729
INTEK Digital,HD-S73CX,C28H1552L01174,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535633
INTEK Digital,HD-S73CX,C28H1552L01175,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532761
INTEK Digital,HD-S73CX,C28H1552L01176,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525579
INTEK Digital,HD-S73CX,C28H1552L01177,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532190
INTEK Digital,HD-S73CX,C28H1552L01178,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652524456
INTEK Digital,HD-S73CX,C28H1552L01179,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532910
INTEK Digital,HD-S73CX,C28H1552L01180,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516605
INTEK Digital,HD-S73CX,C28H1552L01181,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534856
INTEK Digital,HD-S73CX,C28H1552L01182,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532972
INTEK Digital,HD-S73CX,C28H1552L01183,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516650
INTEK Digital,HD-S73CX,C28H1552L01184,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516391
INTEK Digital,HD-S73CX,C28H1552L01185,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516583
INTEK Digital,HD-S73CX,C28H1552L01186,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516150
INTEK Digital,HD-S73CX,C28H1552L01187,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532906
INTEK Digital,HD-S73CX,C28H1552L01188,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529831
INTEK Digital,HD-S73CX,C28H1552L01189,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536054
INTEK Digital,HD-S73CX,C28H1552L01190,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535981
INTEK Digital,HD-S73CX,C28H1552L01191,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516578
INTEK Digital,HD-S73CX,C28H1552L01192,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514941
INTEK Digital,HD-S73CX,C28H1552L01193,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516599
INTEK Digital,HD-S73CX,C28H1552L01194,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652521893
INTEK Digital,HD-S73CX,C28H1552L01195,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539537
INTEK Digital,HD-S73CX,C28H1552L01196,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534756
INTEK Digital,HD-S73CX,C28H1552L01197,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516118
INTEK Digital,HD-S73CX,C28H1552L01198,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532898
INTEK Digital,HD-S73CX,C28H1552L01199,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516532
INTEK Digital,HD-S73CX,C28H1552L01200,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536937
INTEK Digital,HD-S73CX,C28H1552L01201,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540632
INTEK Digital,HD-S73CX,C28H1552L01202,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539380
INTEK Digital,HD-S73CX,C28H1552L01203,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514464
INTEK Digital,HD-S73CX,C28H1552L01204,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525326
INTEK Digital,HD-S73CX,C28H1552L01205,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540182
INTEK Digital,HD-S73CX,C28H1552L01206,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535850
INTEK Digital,HD-S73CX,C28H1552L01207,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539393
INTEK Digital,HD-S73CX,C28H1552L01208,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539006
INTEK Digital,HD-S73CX,C28H1552L01209,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539305
INTEK Digital,HD-S73CX,C28H1552L01210,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534816
INTEK Digital,HD-S73CX,C28H1552L01211,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525294
INTEK Digital,HD-S73CX,C28H1552L01212,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535982
INTEK Digital,HD-S73CX,C28H1552L01213,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533011
INTEK Digital,HD-S73CX,C28H1552L01214,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532066
INTEK Digital,HD-S73CX,C28H1552L01215,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532613
INTEK Digital,HD-S73CX,C28H1552L01225,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515835
INTEK Digital,HD-S73CX,C28H1552L01226,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539695
INTEK Digital,HD-S73CX,C28H1552L01227,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535953
INTEK Digital,HD-S73CX,C28H1552L01228,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539376
INTEK Digital,HD-S73CX,C28H1552L01229,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515723
INTEK Digital,HD-S73CX,C28H1552L01230,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514748
INTEK Digital,HD-S73CX,C28H1552L01231,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532236
INTEK Digital,HD-S73CX,C28H1552L01232,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532412
INTEK Digital,HD-S73CX,C28H1552L01233,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541061
INTEK Digital,HD-S73CX,C28H1552L01234,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537578
INTEK Digital,HD-S73CX,C28H1552L01235,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539556
INTEK Digital,HD-S73CX,C28H1552L01236,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536607
INTEK Digital,HD-S73CX,C28H1552L01237,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541690
INTEK Digital,HD-S73CX,C28H1552L01238,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537741
INTEK Digital,HD-S73CX,C28H1552L01239,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541032
INTEK Digital,HD-S73CX,C28H1552L01240,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536053
INTEK Digital,HD-S73CX,C28H1552L01241,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539180
INTEK Digital,HD-S73CX,C28H1552L01242,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540188
INTEK Digital,HD-S73CX,C28H1552L01243,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532157
INTEK Digital,HD-S73CX,C28H1552L01244,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531737
INTEK Digital,HD-S73CX,C28H1552L01245,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532725
INTEK Digital,HD-S73CX,C28H1552L01246,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532931
INTEK Digital,HD-S73CX,C28H1552L01247,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534999
INTEK Digital,HD-S73CX,C28H1552L01248,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525593
INTEK Digital,HD-S73CX,C28H1552L01249,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544170
INTEK Digital,HD-S73CX,C28H1552L01250,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529472
INTEK Digital,HD-S73CX,C28H1552L01251,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531731
INTEK Digital,HD-S73CX,C28H1552L01252,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540795
INTEK Digital,HD-S73CX,C28H1552L01253,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535635
INTEK Digital,HD-S73CX,C28H1552L01254,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532150
INTEK Digital,HD-S73CX,C28H1552L01255,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535480
INTEK Digital,HD-S73CX,C28H1552L01256,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516705
INTEK Digital,HD-S73CX,C28H1552L01257,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525587
INTEK Digital,HD-S73CX,C28H1552L01258,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536709
INTEK Digital,HD-S73CX,C28H1552L01259,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536671
INTEK Digital,HD-S73CX,C28H1552L01260,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529281
INTEK Digital,HD-S73CX,C28H1552L01261,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541768
INTEK Digital,HD-S73CX,C28H1552L01262,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532923
INTEK Digital,HD-S73CX,C28H1552L01263,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534657
INTEK Digital,HD-S73CX,C28H1552L01264,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541925
INTEK Digital,HD-S73CX,C28H1552L01265,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537367
INTEK Digital,HD-S73CX,C28H1552L01266,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540240
INTEK Digital,HD-S73CX,C28H1552L01267,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544695
INTEK Digital,HD-S73CX,C28H1552L01268,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529496
INTEK Digital,HD-S73CX,C28H1552L01269,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537338
INTEK Digital,HD-S73CX,C28H1552L01270,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537372
INTEK Digital,HD-S73CX,C28H1552L01271,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532107
INTEK Digital,HD-S73CX,C28H1552L01272,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515674
INTEK Digital,HD-S73CX,C28H1552L01273,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536371
INTEK Digital,HD-S73CX,C28H1552L01274,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532912
INTEK Digital,HD-S73CX,C28H1552L01275,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532226
INTEK Digital,HD-S73CX,C28H1552L01276,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532993
INTEK Digital,HD-S73CX,C28H1552L01277,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544990
INTEK Digital,HD-S73CX,C28H1552L01278,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529819
INTEK Digital,HD-S73CX,C28H1552L01279,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532183
INTEK Digital,HD-S73CX,C28H1552L01280,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544911
INTEK Digital,HD-S73CX,C28H1552L01281,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536916
INTEK Digital,HD-S73CX,C28H1552L01282,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541797
INTEK Digital,HD-S73CX,C28H1552L01283,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514449
INTEK Digital,HD-S73CX,C28H1552L01284,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535926
INTEK Digital,HD-S73CX,C28H1552L01285,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525550
INTEK Digital,HD-S73CX,C28H1552L01286,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541055
INTEK Digital,HD-S73CX,C28H1552L01287,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525310
INTEK Digital,HD-S73CX,C28H1552L01288,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516113
INTEK Digital,HD-S73CX,C28H1552L01289,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516518
INTEK Digital,HD-S73CX,C28H1552L01290,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532168
INTEK Digital,HD-S73CX,C28H1552L01291,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514882
INTEK Digital,HD-S73CX,C28H1552L01292,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514489
INTEK Digital,HD-S73CX,C28H1552L01293,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544607
INTEK Digital,HD-S73CX,C28H1552L01294,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544177
INTEK Digital,HD-S73CX,C28H1552L01295,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534777
INTEK Digital,HD-S73CX,C28H1552L01296,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529755
INTEK Digital,HD-S73CX,C28H1552L01297,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534991
INTEK Digital,HD-S73CX,C28H1552L01298,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538387
INTEK Digital,HD-S73CX,C28H1552L01299,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514379
INTEK Digital,HD-S73CX,C28H1552L01300,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516971
INTEK Digital,HD-S73CX,C28H1552L01301,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514469
INTEK Digital,HD-S73CX,C28H1552L01302,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514597
INTEK Digital,HD-S73CX,C28H1552L01303,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540780
INTEK Digital,HD-S73CX,C28H1552L01304,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540000
INTEK Digital,HD-S73CX,C28H1552L01305,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537013
INTEK Digital,HD-S73CX,C28H1552L01306,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516379
INTEK Digital,HD-S73CX,C28H1552L01307,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525607
INTEK Digital,HD-S73CX,C28H1552L01308,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516581
INTEK Digital,HD-S73CX,C28H1552L01309,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535477
INTEK Digital,HD-S73CX,C28H1552L01310,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544175
INTEK Digital,HD-S73CX,C28H1552L01311,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652545002
INTEK Digital,HD-S73CX,C28H1552L01312,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532955
INTEK Digital,HD-S73CX,C28H1552L01313,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532935
INTEK Digital,HD-S73CX,C28H1552L01314,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535314
INTEK Digital,HD-S73CX,C28H1552L01315,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533032
INTEK Digital,HD-S73CX,C28H1552L01316,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516229
INTEK Digital,HD-S73CX,C28H1552L01317,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525636
INTEK Digital,HD-S73CX,C28H1552L01318,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539066
INTEK Digital,HD-S73CX,C28H1552L01319,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516520
INTEK Digital,HD-S73CX,C28H1552L01320,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537361
INTEK Digital,HD-S73CX,C28H1552L01321,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535311
INTEK Digital,HD-S73CX,C28H1552L01322,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544907
INTEK Digital,HD-S73CX,C28H1552L01323,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529745
INTEK Digital,HD-S73CX,C28H1552L01324,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535432
INTEK Digital,HD-S73CX,C28H1552L01325,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538463
INTEK Digital,HD-S73CX,C28H1552L01326,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532705
INTEK Digital,HD-S73CX,C28H1552L01327,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532186
INTEK Digital,HD-S73CX,C28H1552L01328,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516126
INTEK Digital,HD-S73CX,C28H1552L01329,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544202
INTEK Digital,HD-S73CX,C28H1552L01330,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514446
INTEK Digital,HD-S73CX,C28H1552L01331,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544163
INTEK Digital,HD-S73CX,C28H1552L01332,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533030
INTEK Digital,HD-S73CX,C28H1552L01333,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525276
INTEK Digital,HD-S73CX,C28H1552L01334,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532759
INTEK Digital,HD-S73CX,C28H1552L01335,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532617
INTEK Digital,HD-S73CX,C28H1552L01336,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532556
INTEK Digital,HD-S73CX,C28H1552L01337,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540214
INTEK Digital,HD-S73CX,C28H1552L01338,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532721
INTEK Digital,HD-S73CX,C28H1552L01339,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536598
INTEK Digital,HD-S73CX,C28H1552L01340,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532965
INTEK Digital,HD-S73CX,C28H1552L01341,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529309
INTEK Digital,HD-S73CX,C28H1552L01342,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529808
INTEK Digital,HD-S73CX,C28H1552L01343,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539634
INTEK Digital,HD-S73CX,C28H1552L01344,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539026
INTEK Digital,HD-S73CX,C28H1552L01345,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529345
INTEK Digital,HD-S73CX,C28H1552L01346,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525264
INTEK Digital,HD-S73CX,C28H1552L01347,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538246
INTEK Digital,HD-S73CX,C28H1552L01348,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544986
INTEK Digital,HD-S73CX,C28H1552L01349,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532774
INTEK Digital,HD-S73CX,C28H1552L01350,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541068
INTEK Digital,HD-S73CX,C28H1552L01351,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525306
INTEK Digital,HD-S73CX,C28H1552L01352,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536960
INTEK Digital,HD-S73CX,C28H1552L01353,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525322
INTEK Digital,HD-S73CX,C28H1552L01354,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532317
INTEK Digital,HD-S73CX,C28H1552L01355,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515649
INTEK Digital,HD-S73CX,C28H1552L01356,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532970
INTEK Digital,HD-S73CX,C28H1552L01357,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536026
INTEK Digital,HD-S73CX,C28H1552L01358,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525621
INTEK Digital,HD-S73CX,C28H1552L01359,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652517597
INTEK Digital,HD-S73CX,C28H1552L01360,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540224
INTEK Digital,HD-S73CX,C28H1552L01361,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538460
INTEK Digital,HD-S73CX,C28H1552L01362,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539676
INTEK Digital,HD-S73CX,C28H1552L01363,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532496
INTEK Digital,HD-S73CX,C28H1552L01364,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541525
INTEK Digital,HD-S73CX,C28H1552L01365,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535294
INTEK Digital,HD-S73CX,C28H1552L01366,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516111
INTEK Digital,HD-S73CX,C28H1552L01367,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535951
INTEK Digital,HD-S73CX,C28H1552L01368,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514445
INTEK Digital,HD-S73CX,C28H1552L01369,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532727
INTEK Digital,HD-S73CX,C28H1552L01370,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529759
INTEK Digital,HD-S73CX,C28H1552L01371,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536020
INTEK Digital,HD-S73CX,C28H1552L01372,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514617
INTEK Digital,HD-S73CX,C28H1552L01373,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540450
INTEK Digital,HD-S73CX,C28H1552L01374,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537286
INTEK Digital,HD-S73CX,C28H1552L01375,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525567
INTEK Digital,HD-S73CX,C28H1552L01376,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539293
INTEK Digital,HD-S73CX,C28H1552L01377,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535307
INTEK Digital,HD-S73CX,C28H1552L01378,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535318
INTEK Digital,HD-S73CX,C28H1552L01379,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541470
INTEK Digital,HD-S73CX,C28H1552L01380,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529806
INTEK Digital,HD-S73CX,C28H1552L01381,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535563
INTEK Digital,HD-S73CX,C28H1552L01382,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532127
INTEK Digital,HD-S73CX,C28H1552L01383,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539268
INTEK Digital,HD-S73CX,C28H1552L01384,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529742
INTEK Digital,HD-S73CX,C28H1552L01385,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525289
INTEK Digital,HD-S73CX,C28H1552L01386,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537590
INTEK Digital,HD-S73CX,C28H1552L01387,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516196
INTEK Digital,HD-S73CX,C28H1552L01388,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535097
INTEK Digital,HD-S73CX,C28H1552L01389,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532662
INTEK Digital,HD-S73CX,C28H1552L01390,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516429
INTEK Digital,HD-S73CX,C28H1552L01391,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544081
INTEK Digital,HD-S73CX,C28H1552L01392,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535573
INTEK Digital,HD-S73CX,C28H1552L01393,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514607
INTEK Digital,HD-S73CX,C28H1552L01394,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535881
INTEK Digital,HD-S73CX,C28H1552L01395,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536032
INTEK Digital,HD-S73CX,C28H1552L01396,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535909
INTEK Digital,HD-S73CX,C28H1552L01397,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541725
INTEK Digital,HD-S73CX,C28H1552L01398,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532964
INTEK Digital,HD-S73CX,C28H1552L01399,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542257
INTEK Digital,HD-S73CX,C28H1552L01400,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532528
INTEK Digital,HD-S73CX,C28H1552L01401,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539704
INTEK Digital,HD-S73CX,C28H1552L01402,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515858
INTEK Digital,HD-S73CX,C28H1552L01403,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514619
INTEK Digital,HD-S73CX,C28H1552L01404,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538293
INTEK Digital,HD-S73CX,C28H1552L01405,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538412
INTEK Digital,HD-S73CX,C28H1552L01406,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525312
INTEK Digital,HD-S73CX,C28H1552L01407,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516241
INTEK Digital,HD-S73CX,C28H1552L01408,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514479
INTEK Digital,HD-S73CX,C28H1552L01409,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544846
INTEK Digital,HD-S73CX,C28H1552L01410,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536738
INTEK Digital,HD-S73CX,C28H1552L01411,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540379
INTEK Digital,HD-S73CX,C28H1552L01412,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533007
INTEK Digital,HD-S73CX,C28H1552L01413,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534853
INTEK Digital,HD-S73CX,C28H1552L01414,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532689
INTEK Digital,HD-S73CX,C28H1552L01415,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516422
INTEK Digital,HD-S73CX,C28H1552L01416,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532530
INTEK Digital,HD-S73CX,C28H1552L01417,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516356
INTEK Digital,HD-S73CX,C28H1552L01418,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535877
INTEK Digital,HD-S73CX,C28H1552L01419,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540186
INTEK Digital,HD-S73CX,C28H1552L01420,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532770
INTEK Digital,HD-S73CX,C28H1552L01421,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543895
INTEK Digital,HD-S73CX,C28H1552L01422,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541474
INTEK Digital,HD-S73CX,C28H1552L01423,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536038
INTEK Digital,HD-S73CX,C28H1552L01424,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515997
INTEK Digital,HD-S73CX,C28H1552L01425,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516174
