"Operator Name";"Operator Group Name";"STB Manufacturer";"STB Model";"STB Serial";"STB Production Date";"Chipset Manufacturer";"Chipset Type";"Chipset Version";"Chipset Id"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02489";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516042"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02490";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535779"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02491";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538823"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02492";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539486"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02493";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535980"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02494";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535546"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02495";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535386"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02496";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534650"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02497";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535550"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02498";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542301"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02499";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535718"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02500";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535611"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02501";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535640"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02502";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535708"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02503";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516418"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02504";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537101"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02505";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536000"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02506";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516040"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02507";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535594"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02508";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535290"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02509";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534974"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02510";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535423"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02511";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529454"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02512";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535679"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02513";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516440"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02514";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514481"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02515";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535945"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02516";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534966"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02517";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535471"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02518";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535425"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02519";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516208"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02520";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529273"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02521";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535602"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02522";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535127"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02523";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535495"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02524";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516077"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02525";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532382"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02526";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535556"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02527";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535078"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02528";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535117"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02529";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535146"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02530";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535497"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02531";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540755"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02532";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541005"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02533";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540648"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02534";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535592"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02535";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540607"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02536";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535131"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02537";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539336"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02538";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535284"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02539";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536526"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02540";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536726"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02541";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536747"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02542";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541013"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02543";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516412"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02544";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540987"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02545";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535069"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02546";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536500"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02547";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536762"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02548";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539543"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02549";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540814"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02550";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544427"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02551";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536009"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02552";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540261"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02553";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535529"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02554";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514362"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02555";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540753"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02556";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536033"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02557";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533272"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02558";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535137"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02559";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532229"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02560";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652531135"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02561";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534998"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02562";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539041"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02563";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536612"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02564";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544006"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02565";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543931"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02566";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529478"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02567";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543951"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02568";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543949"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02569";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535454"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02570";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535695"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02571";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544044"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02572";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537353"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02573";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532642"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02574";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515642"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02575";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537711"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02576";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514346"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02577";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540956"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02578";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539638"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02579";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537494"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02580";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535796"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02581";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540832"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02582";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539104"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02583";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532451"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02584";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514460"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02585";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544347"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02586";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532225"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02587";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539109"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02588";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537832"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02589";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532476"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02590";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529328"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02591";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537705"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02592";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536896"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02593";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537345"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02594";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535583"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02595";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544126"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02596";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534765"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02597";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541083"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02598";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536596"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02599";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539324"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02600";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539990"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02601";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537546"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02602";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541538"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02603";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536044"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02604";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541049"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02605";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541799"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02606";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515704"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02607";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539266"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02608";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541475"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02609";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537873"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02610";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535409"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02611";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539133"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02612";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535681"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02613";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516402"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02614";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537770"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02615";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544057"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02616";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540919"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02617";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533250"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02618";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541547"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02619";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543932"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02620";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537502"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02621";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541555"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02622";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537719"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02623";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540783"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02624";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536623"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02625";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516073"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02626";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539271"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02627";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539313"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02628";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543998"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02629";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539558"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02630";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652531743"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02631";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544303"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02632";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540538"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02633";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537567"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02634";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535993"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02635";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535701"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02636";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537307"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02637";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533298"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02638";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533302"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02639";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529448"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02640";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543883"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02641";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540383"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02642";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532227"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02643";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537365"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02644";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541559"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02645";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540623"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02646";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540003"
